Name,Price,Reviews,Size,Category,Rating,bath-personal-care,beauty,grocery,healthy-home,pets,sports-nutrition,supplements
"Solaray, Niacin, 500 mg, 100 VegCaps",8.9,889.0,0.5,supplements,4.5,0,0,0,0,0,0,1
"Jarrow Formulas, Glutathione Reduced, 500 mg, 120 Veggie Caps",76.5,4708.0,0.5,supplements,4.4,0,0,0,0,0,0,1
"Garden of Life, Vitamin Code, RAW Vitamin C, 500 mg, 120 Vegan Capsules",40.19,2858.0,0.5,supplements,4.8,0,0,0,0,0,0,1
"Life Extension, N-Acetyl-L-Cysteine, 600 mg, 60 Capsules",16.33,2047.0,0.6,supplements,4.8,0,0,0,0,0,0,1
"Jarrow Formulas, Pantothenic Acid B5, 500 mg, 100 Veggie Caps",17.3,2904.0,0.5,supplements,4.4,0,0,0,0,0,0,1
"Solgar, Vitamin C, 1,000 mg, 90 Tablets",16.2,2763.0,0.0,supplements,4.8,0,0,0,0,0,0,1
"Solaray, Timed Release Vitamin C, 1,000 mg, 250 VegCaps",31.44,3812.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"Sunfood, Chocolate Cacao Nibs, 8 oz (227 g)",14.13,478.0,227.0,supplements,4.5,0,0,0,0,0,0,1
"Zint, Grass-Fed Beef Collagen, Hydrolyzed Collagen Types I & III, 2 oz (56.6 g)",3.11,8825.0,56.6,supplements,4.6,0,0,0,0,0,0,1
"Nutrex Hawaii, Pure Hawaiian Spirulina, 1,000 mg, 180 Tablets",40.27,1739.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"California Gold Nutrition, Superfoods, Organic Spirulina Powder, 8.5 oz (240 g)",21.78,1544.0,240.0,supplements,4.5,0,0,0,0,0,0,1
"Dragon Herbs, OptDigest, 500 mg, 100 Vegetarian Capsules",26.44,53.0,0.5,supplements,4.2,0,0,0,0,0,0,1
"Solgar, Naturally Sourced Vitamin E, 268 mg (400 IU), 100 Softgels",21.37,4312.0,0.268,supplements,4.7,0,0,0,0,0,0,1
"Natrol, Melatonin Advanced Sleep, Time Release, 10 mg, 100 Tablets",20.37,6977.0,0.01,supplements,4.4,0,0,0,0,0,0,1
"Sports Research, Astaxanthin, Triple Strength, 12 mg, 60 Softgels",32.12,665.0,0.012,supplements,4.7,0,0,0,0,0,0,1
"Garden of Life, RAW Organic Protein, Organic Plant Formula, Unflavored, 19.75 oz (560 g)",53.6,1639.0,560.0,supplements,4.3,0,0,0,0,0,0,1
"Dr. Murray's, Super Foods, 3 Seed Vegan Protein Powder, Unflavored, 16 oz (453.5 g)",10.58,1373.0,453.5,supplements,4.5,0,0,0,0,0,0,1
"Nature's Way, Vitex Fruit, 400 mg, 100 Vegan Capsules",10.08,6983.0,0.4,supplements,4.5,0,0,0,0,0,0,1
"Source Naturals, L-Arginine L-Citrulline Complex, 1,000 mg, 240 Tablets",35.81,682.0,0.0,supplements,4.5,0,0,0,0,0,0,1
"Now Foods, Pycnogenol, 100 mg, 60 Veg Capsules",61.6,729.0,0.1,supplements,4.6,0,0,0,0,0,0,1
"Doctor's Best, Pure Vitamin C Powder with Q-C, 8.8 oz (250 g)",27.03,2084.0,250.0,supplements,4.5,0,0,0,0,0,0,1
"MusclePharm, Combat 100% Whey Protein, Chocolate Milk, 5 lbs (2269 g)",93.32,2246.0,2269.0,supplements,4.5,0,0,0,0,0,0,1
"Now Foods, Alpha Lipoic Acid, 250 mg, 120 Veg Capsules",31.39,755.0,0.25,supplements,4.7,0,0,0,0,0,0,1
"Nature's Bounty, Zinc, 50 mg, 100 Caplets",8.37,1518.0,0.05,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, C-1000, With 100 mg of Bioflavonoids, 250 Veg Capsules",25.85,3180.0,0.1,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, Non-GMO Lecithin, 1,200 mg, 200 Softgels",15.7,5041.0,0.2,supplements,4.8,0,0,0,0,0,0,1
"Nature's Way, Niacin, Vitamin B3, 100 mg, 100 Capsules",6.05,1137.0,0.1,supplements,4.5,0,0,0,0,0,0,1
"Doctor's Best, High Potency Trans-Resveratrol 600, 600 mg, 60 Veggie Caps",52.29,611.0,0.6,supplements,4.6,0,0,0,0,0,0,1
"21st Century, Turmeric Complex, 500 mg, 60 Vegetarian Capsules",9.22,2017.0,0.5,supplements,4.7,0,0,0,0,0,0,1
"California Gold Nutrition, CoQ10 USP with Bioperine, 100 mg, 150 Veggie Capsules",26.44,4592.0,0.1,supplements,4.7,0,0,0,0,0,0,1
"California Gold Nutrition, Antarctic Krill Oil, with Astaxanthin, RIMFROST, Natural Strawberry & Lemon Flavor, 1,000 mg, 120 Fish Gelatin Softgels",57.55,4380.0,0.0,supplements,4.4,0,0,0,0,0,0,1
"Solgar, Naturally Sourced Vitamin E, 268 mg (400 IU), 100 Softgels",21.37,4312.0,0.268,supplements,4.7,0,0,0,0,0,0,1
"Nature's Bounty, Gentle Iron, 28 mg, 90 Capsules",11.09,3224.0,0.027999999999999997,supplements,4.7,0,0,0,0,0,0,1
"Jarrow Formulas, Quercetin, 500 mg, 100 Capsules",37.54,945.0,0.5,supplements,4.7,0,0,0,0,0,0,1
"Now Foods, Rutin, 450 mg, 100 Veg Capsules",13.85,3538.0,0.45,supplements,4.8,0,0,0,0,0,0,1
"Nature's Plus, Zinc, 10 mg, 90 Tablets",7.48,3006.0,0.01,supplements,4.8,0,0,0,0,0,0,1
"Nature's Life, Policosanol, 23 mg, 60 Tablets",27.91,29.0,0.023,supplements,4.3,0,0,0,0,0,0,1
"Doctor's Best, Vitamin C with Q-C, 1,000 mg, 120 Veggie Caps",26.14,3214.0,0.0,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, Valerian Root, 500 mg, 250 Veg Capsules",18.46,3098.0,0.5,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, Acetyl-L-Carnitine, 500 mg, 200 Veg Capsules",51.72,4008.0,0.5,supplements,4.8,0,0,0,0,0,0,1
"Garden of Life, Dr. Formulated Keto, Organic MCT Powder, 10.58 oz (300 g)",34.61,335.0,300.0,supplements,4.6,0,0,0,0,0,0,1
"Sunfood, Superfoods, Raw Organic Maqui Berry Powder, 8 oz (227 g)",62.21,815.0,227.0,supplements,4.4,0,0,0,0,0,0,1
"Now Foods, Sports, Whey Protein Isolate, Unflavored, 5 lbs (2,268 g)",110.85,1595.0,268.0,supplements,4.6,0,0,0,0,0,0,1
"Doctor's Best, Benfotiamine 150 with BenfoPure, 150 mg, 120 Veggie Caps",26.14,1010.0,0.15,supplements,4.5,0,0,0,0,0,0,1
"Solaray, Magnesium Citrate, 133 mg, 180 VegCaps",17.56,6068.0,0.133,supplements,4.7,0,0,0,0,0,0,1
"21st Century, Quick Dissolve Melatonin, Cherry Flavor, 10 mg, 120 Tablets",11.56,3406.0,0.01,supplements,4.6,0,0,0,0,0,0,1
"California Gold Nutrition, Omega 800 Pharmaceutical Grade Fish Oil, 80% EPA/DHA, 1,000 mg, 30 Fish Gelatin Softgels",14.0,28691.0,0.0,supplements,4.8,0,0,0,0,0,0,1
"Sierra Fit, Keto Shake, Chocolate, 1.49 lbs (675 g)",23.33,614.0,675.0,supplements,4.1,0,0,0,0,0,0,1
"Nature's Bounty, Zinc, 50 mg, 100 Caplets",8.37,1518.0,0.05,supplements,4.8,0,0,0,0,0,0,1
"Solgar, Vitamin C, 1,000 mg, 90 Tablets",16.2,2763.0,0.0,supplements,4.8,0,0,0,0,0,0,1
"Solaray, Zinc, 50 mg, 100 VegCaps",7.53,3208.0,0.05,supplements,4.8,0,0,0,0,0,0,1
"Nature's Bounty, Dual Spectrum, Melatonin, 5 mg, 60 Bi-Layer Tablets",13.72,250.0,0.005,supplements,4.4,0,0,0,0,0,0,1
"Sunwarrior, Beauty Greens Collagen Booster, Unflavored, 10.6 oz (300 g)",54.37,8.0,300.0,supplements,4.5,0,0,0,0,0,0,1
"Now Foods, Lutein, 10 mg, 120 Softgels",19.93,4067.0,0.01,supplements,4.5,0,0,0,0,0,0,1
"Solgar, Omega-3, EPA & DHA, Triple Strength, 950 mg, 50 Softgels",28.83,22483.0,0.95,supplements,4.8,0,0,0,0,0,0,1
"California Gold Nutrition, CoQ10 USP with Bioperine, 100 mg, 360 Veggie Capsules",56.0,4592.0,0.1,supplements,4.7,0,0,0,0,0,0,1
"Natural Factors, Omega Factors, Wild Alaskan Salmon Oil, 1,000 mg, 180 Softgels",18.93,1689.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"Doctor's Best, Collagen Types 1 and 3 with Peptan and Vitamin C, 125 mg, 240 Capsules",21.78,2693.0,0.125,supplements,4.7,0,0,0,0,0,0,1
"Natural Factors, Lutein, 20 mg, 120 Softgels",23.3,1128.0,0.02,supplements,4.6,0,0,0,0,0,0,1
"Youtheory, Collagen, 6,000 mg, 120 Tablets",14.92,9178.0,0.0,supplements,4.6,0,0,0,0,0,0,1
"Terra Origin, Healthy Gut, Berry, 8.57 oz (243 g)",35.7,1576.0,243.0,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, Apple Fiber, Pure Powder, 12 oz (340 g)",9.81,5836.0,340.0,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, Taurine Pure Powder, 8 oz (227 g)",14.76,1520.0,227.0,supplements,4.7,0,0,0,0,0,0,1
"21st Century, Melatonin, 3 mg, 200 Tablets",9.22,3914.0,0.003,supplements,4.7,0,0,0,0,0,0,1
"Doctor's Best, Fisetin with Novusetin, 100 mg, 30 Veggie Caps",24.4,427.0,0.1,supplements,4.5,0,0,0,0,0,0,1
"Life Extension, Neuro-Mag, Magnesium L-Threonate, Tropical Punch , 3.293 oz (93.35 g)",44.33,1925.0,93.35,supplements,4.8,0,0,0,0,0,0,1
"Doctor's Best, High Absorption Curcumin , 1,000 mg, 120 Tablets",87.15,984.0,0.0,supplements,4.6,0,0,0,0,0,0,1
"Solaray, OptiZinc, 30 mg, 60 VegCaps",7.03,2504.0,0.03,supplements,4.8,0,0,0,0,0,0,1
"California Gold Nutrition, L-Arginine, AjiPure, 500 mg, 60 Veggie Capsules",7.78,1872.0,0.5,supplements,4.7,0,0,0,0,0,0,1
"Now Foods, Magnesium Citrate, 200 mg, 250 Tablets",27.7,4564.0,0.2,supplements,4.7,0,0,0,0,0,0,1
"California Gold Nutrition, CoQ10 with PQQ, 100 mg, 60 Veggie Softgels",32.67,1167.0,0.1,supplements,4.6,0,0,0,0,0,0,1
"Nature's Way, Black Elderberry, 575 mg, 100 Vegan Capsules",14.11,1642.0,0.575,supplements,4.7,0,0,0,0,0,0,1
"Now Foods, L-Carnitine, 1000 mg, 100 Tablets",48.76,2796.0,1.0,supplements,4.7,0,0,0,0,0,0,1
"American Health, Ester-C, 500 mg, 225 Vegetarian Tablets",29.77,7677.0,0.5,supplements,4.9,0,0,0,0,0,0,1
"Now Foods, L-Lysine, 1,000 mg, 100 Tablets",12.0,8209.0,0.0,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, Double Strength Policosanol, 20 mg, 90 Veg Capsules",25.85,700.0,0.02,supplements,4.5,0,0,0,0,0,0,1
"Now Foods, CoQ10, 100 mg, 150 Softgels",51.72,363.0,0.1,supplements,4.8,0,0,0,0,0,0,1
"Solaray, Niacin, 500 mg, 100 VegCaps",8.9,889.0,0.5,supplements,4.5,0,0,0,0,0,0,1
"NutriBiotic, Immunity, Sodium Ascorbate, Crystalline Powder, 8 oz (227 g)",17.48,37351.0,227.0,supplements,4.9,0,0,0,0,0,0,1
"Lake Avenue Nutrition, Vitamin C, Quali-C, 1,000 mg, 60 Veggie Capsules",5.45,3531.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"Solaray, Monolaurin, 500 mg, 60 VegCaps",14.81,12378.0,0.5,supplements,4.9,0,0,0,0,0,0,1
"YumEarth, Organic Pops, Vitamin C, Strawberry Smash, Razzmatazz Berry, Very Very Cherry, 14 Pops, 3 oz (85 g)",4.29,14957.0,85.0,supplements,4.9,0,0,0,0,0,0,1
"California Gold Nutrition, Omega 800 Pharmaceutical Grade Fish Oil, 80% EPA/DHA, Triglyceride Form, 1,000 mg, 90 Fish Gelatin Softgels",34.22,28691.0,0.0,supplements,4.8,0,0,0,0,0,0,1
"KAL, Magnesium Glycinate 400, 200 mg, 90 Tablets",23.32,18923.0,0.2,supplements,4.8,0,0,0,0,0,0,1
"21st Century, Prolonged Release Niacinamide, 500 mg, 110 Tablets",5.79,533.0,0.5,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, Sodium Ascorbate Powder, 8 oz (227 g)",15.7,4448.0,227.0,supplements,4.9,0,0,0,0,0,0,1
"Natural Factors, Big Friends, Chewable Vitamin C, Tangy Orange, 250 mg, 90 Chewable Tablets",10.55,3364.0,0.25,supplements,4.8,0,0,0,0,0,0,1
"Natural Factors, Coenzyme Q10, 200 mg, 60 Softgels",26.21,846.0,0.2,supplements,4.7,0,0,0,0,0,0,1
"Solaray, Magnesium, 200 mg, 100 VegCaps",11.73,1326.0,0.2,supplements,4.6,0,0,0,0,0,0,1
"Solgar, Omega 3-6-9, 1,300 mg, 120 Softgels",44.45,2911.0,0.3,supplements,4.7,0,0,0,0,0,0,1
"Solaray, Magnesium Citrate, 133 mg, 90 VegCaps",11.06,6068.0,0.133,supplements,4.7,0,0,0,0,0,0,1
"Doctor's Best, Purified & Clear Omega 3 Fish Oil with Goldenomega, 1,000 mg, 120 Marine Softgels",30.49,1300.0,0.0,supplements,4.8,0,0,0,0,0,0,1
"Natural Factors, Coenzyme Q10, 100 mg, 60 Softgels",16.76,4979.0,0.1,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, Pycnogenol, 100 mg, 60 Veg Capsules",61.6,729.0,0.1,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, L-Tryptophan, 500 mg, 120 Veg Caps",29.54,3621.0,0.5,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, Certified Organic Spirulina, 500 mg, 100 Tablets",9.22,17390.0,0.5,supplements,4.7,0,0,0,0,0,0,1
"MRM, Organic Moringa Powder, 8.5 oz (240 g)",14.13,3517.0,240.0,supplements,4.3,0,0,0,0,0,0,1
"Thorne Research, Zinc Picolinate, 30 mg , 180 Capsules",51.33,2063.0,0.03,supplements,4.9,0,0,0,0,0,0,1
"Now Foods, GABA with Vitamin B-6, 500 mg, 200 Veg Capsules",23.09,9837.0,0.5,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, 5-HTP, 100 mg, 120 Veg Capsules",26.59,11973.0,0.1,supplements,4.6,0,0,0,0,0,0,1
"American Health, Ester-C with Citrus Bioflavonoids, 500 mg, 225 Vegetarian Tablets",31.24,8682.0,0.5,supplements,4.8,0,0,0,0,0,0,1
"Life Extension, Optimized Quercetin, 250 mg, 60 Vegetarian Capsules",25.67,1248.0,0.25,supplements,4.8,0,0,0,0,0,0,1
"Doctor's Best, Alpha-Lipoic Acid, 600 mg, 60 Veggie Caps",19.17,6772.0,0.6,supplements,4.7,0,0,0,0,0,0,1
"Nordic Naturals, Children's DHA, Ages 1-6, Strawberry, 530 mg, 4 fl oz (119 ml)",23.74,16766.0,0.53,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, Maca, 500 mg, 250 Veg Capsules",19.93,10858.0,0.5,supplements,4.5,0,0,0,0,0,0,1
"21st Century, Fish Oil, 1,000 mg, 300 Softgels",19.63,8163.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"Now Foods, Indole-3-Carbinol, 200 mg, 60 Veg Capsules",24.0,7471.0,0.2,supplements,4.7,0,0,0,0,0,0,1
"Thompson, Zinc Picolinate, 25 mg, 60 Tablets",8.23,6168.0,0.025,supplements,4.8,0,0,0,0,0,0,1
"California Gold Nutrition, Zinc Picolinate, 50 mg, 120 Veggie Capsules",14.0,2118.0,0.05,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, Apple Pectin, 700 mg, 120 Veg Capsules",16.61,3832.0,0.7,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, Omega 3-6-9, 1,000 mg, 250 Softgels",27.7,4753.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"Aurora Nutrascience, Mega-Liposomal Glutathione+, Plus Vitamin C, Organic Fruit Flavor, 750 mg, 16 fl oz (480 ml)",77.76,2069.0,0.75,supplements,4.7,0,0,0,0,0,0,1
"21st Century, VitaJoy Melatonin Gummies, 5 mg, 120 Gummies",13.86,1395.0,0.005,supplements,4.6,0,0,0,0,0,0,1
"Jarrow Formulas, Extra Virgin Coconut Oil, 16 fl oz (473 g)",13.53,22386.0,473.0,supplements,4.8,0,0,0,0,0,0,1
"Doctor's Best, Collagen Types 1 and 3 with Peptan and Vitamin C, 1,000 mg, 180 Tablets",21.78,6976.0,0.0,supplements,4.6,0,0,0,0,0,0,1
"Carlson Labs, Kid's Norwegian, The Very Finest Fish Oil, Natural Lemon, 800 mg, 6.7 fl oz (200 ml)",32.98,8051.0,0.8,supplements,4.9,0,0,0,0,0,0,1
"Solgar, Ester-C Plus, Vitamin C,  500 mg, 100 Vegetable Capsules",19.81,9551.0,0.5,supplements,4.9,0,0,0,0,0,0,1
"California Gold Nutrition, L-Theanine, AlphaWave, Supports Relaxation, 100 mg, 30 Veggie Capsules",6.22,6058.0,0.1,supplements,4.5,0,0,0,0,0,0,1
"Doctor's Best, Alpha-Lipoic Acid 600, 600 mg, 180 Veggie Caps",47.92,6772.0,0.6,supplements,4.7,0,0,0,0,0,0,1
"Now Foods, Acetyl-L-Carnitine, 500 mg, 100 Veg Capsules",22.15,4008.0,0.5,supplements,4.8,0,0,0,0,0,0,1
"Nature's Bounty, Ester-C, 1,000 mg, 120 Vegetarian Coated Tablets",26.8,6315.0,0.0,supplements,4.8,0,0,0,0,0,0,1
"Natural Factors, CranRich, Super Strength, Cranberry Concentrate, 500 mg, 180 Capsules",23.3,5815.0,0.5,supplements,4.7,0,0,0,0,0,0,1
"Rejuvicare, Super Collagen, Collagen Hydrolysate, 500 mg, 90 Capsules",10.5,3023.0,0.5,supplements,4.6,0,0,0,0,0,0,1
"Now Foods, D-Mannose, 500 mg, 120 Veg Capsules",23.63,4319.0,0.5,supplements,4.8,0,0,0,0,0,0,1
"21st Century, Melatonin, 5 mg, 120 Tablets",9.22,3350.0,0.005,supplements,4.6,0,0,0,0,0,0,1
"California Gold Nutrition, Baby's DHA, Omega-3s with Vitamin D3, 1050 mg, 2 fl oz (59 ml)",15.56,12302.0,1.05,supplements,4.8,0,0,0,0,0,0,1
"Nordic Naturals, Ultimate Omega, Lemon, 1,280 mg, 180 Soft Gels",92.49,5420.0,0.28,supplements,4.8,0,0,0,0,0,0,1
"Solaray, Magnesium Glycinate, 100 mg, 240 VegCaps",33.07,9741.0,0.1,supplements,4.8,0,0,0,0,0,0,1
"KAL, Magnesium Taurate +, 400 mg, 180 Tablets",41.98,11123.0,0.4,supplements,4.9,0,0,0,0,0,0,1
"California Gold Nutrition, Liposomal Vitamin C, Natural Orange Flavor, 1000 mg, 30 Packets, 0.2 oz (5.7 ml) Each",56.0,1309.0,1.0,supplements,4.3,0,0,0,0,0,0,1
"Doctor's Best, High Absorption Curcumin, 500 mg, 120 Capsules",50.55,2968.0,0.5,supplements,4.7,0,0,0,0,0,0,1
"Nature's Way, Chlorofresh, Chlorophyll Concentrate, 50 mg, 90 Softgels",18.12,4221.0,0.05,supplements,4.7,0,0,0,0,0,0,1
"Doctor's Best, High Absorption CoQ10 with BioPerine, 100 mg, 120 Veggie Caps",29.0,13665.0,0.1,supplements,4.6,0,0,0,0,0,0,1
"Doctor's Best, Extra Strength Ginkgo, 120 mg, 360 Veggie Caps",37.02,21216.0,0.12,supplements,4.7,0,0,0,0,0,0,1
"California Gold Nutrition, Organic Spirulina, USDA Organic, 500 mg, 60 Tablets",6.22,20916.0,0.5,supplements,4.6,0,0,0,0,0,0,1
"Doctor's Best, High Absorption Magnesium, Lysinate Glycinate 100% Chelated, 52.5 mg, 120 Veggie Caps",17.43,893.0,0.0525,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, Maca, 500 mg, 100 Veg Capsules",12.0,10858.0,0.5,supplements,4.5,0,0,0,0,0,0,1
"Aurora Nutrascience, Mega-Liposomal Vitamin C, Organic Fruit Flavor, 3,000 mg, 16 fl oz (480 ml)",62.21,1152.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"Natural Factors, Eye Factors with 2 mg Lutein, 90 Capsules",11.65,5463.0,0.002,supplements,4.5,0,0,0,0,0,0,1
"Thompson, Rutin, 500 mg, 60 Tablets",7.45,4377.0,0.5,supplements,4.8,0,0,0,0,0,0,1
"Life Extension, NAD+ Cell Regenerator, 100 mg, 30 Vegetarian Capsules",28.0,277.0,0.1,supplements,4.5,0,0,0,0,0,0,1
"Now Foods, L-Lysine, 500 mg, 250 Capsules",17.54,1415.0,0.5,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, L-Theanine, 100 mg, 90 Veg Capsules",20.3,1205.0,0.1,supplements,4.5,0,0,0,0,0,0,1
"Natrol, Milk Thistle , 525 mg, 60 Capsules",13.98,2172.0,0.525,supplements,4.5,0,0,0,0,0,0,1
"Now Foods, Garlic Oil, 1,500 mg, 250 Softgels",13.85,3123.0,0.5,supplements,4.6,0,0,0,0,0,0,1
"Life Extension, Calcium D-Glucarate, 200 mg, 60 Vegetable Capsules",23.33,894.0,0.2,supplements,4.8,0,0,0,0,0,0,1
"Nature's Way, Kelp, Whole Thallus, 600 mg, 180 Vegan Capsules",17.1,2640.0,0.6,supplements,4.8,0,0,0,0,0,0,1
"Country Life, Chelated Zinc, 50 mg, 100 Tablets",12.58,2242.0,0.05,supplements,4.8,0,0,0,0,0,0,1
"California Gold Nutrition, French Maritime Pine Bark Extract, Oligopin, 100 mg, 60 Veggie Capsules",23.33,3124.0,0.1,supplements,4.6,0,0,0,0,0,0,1
"21st Century, Fish Oil, 1,000 mg, 120 Softgels",9.83,8163.0,0.0,supplements,4.7,0,0,0,0,0,0,1
"Natural Factors, Potassium Citrate, 99 mg, 90 Tablets",5.82,969.0,0.099,supplements,4.7,0,0,0,0,0,0,1
"American Health, Ester-C, 500 mg, 90 Vegetarian Tablets",15.93,7677.0,0.5,supplements,4.9,0,0,0,0,0,0,1
"Now Foods, Natural Resveratrol, 200 mg, 120 Veg Capsules",36.94,3239.0,0.2,supplements,4.6,0,0,0,0,0,0,1
"Solaray, Tongkat Ali, 400 mg, 60 VegCaps",9.77,446.0,0.4,supplements,4.5,0,0,0,0,0,0,1
"Natural Factors, BioCoenzymated, B6, Pyridoxal 5'-Phosphate, 50 mg, 30 Vegetarian Capsules",7.28,1518.0,0.05,supplements,4.8,0,0,0,0,0,0,1
"Now Foods, Double Strength Silymarin, 300 mg, 100 Veg Capsules",19.19,17209.0,0.3,supplements,4.7,0,0,0,0,0,0,1
"Jarrow Formulas, Lactoferrin, Freeze Dried, 250 mg, 60 Capsules",53.79,2340.0,0.25,supplements,4.7,0,0,0,0,0,0,1
"California Gold Nutrition, Buffered Vitamin C Capsules, 750 mg, 60 Veggie Capsules",7.78,7277.0,0.75,supplements,4.9,0,0,0,0,0,0,1
"YumEarth, Organic Vitamin C Drops, Citrus Grove, 3.3 oz (93.5 g)",4.29,5613.0,93.5,supplements,4.8,0,0,0,0,0,0,1
"Sports Research, Omega-3 Fish Oil, Triple Strength, 1,250 mg, 90 Softgels",34.92,23428.0,0.25,sports-nutrition,4.7,0,0,0,0,0,1,0
"California Gold Nutrition, Foods, Variety Pack Snack Bars, 12 Bars, 1.4 oz (40 g) Each",11.66,21790.0,40.0,sports-nutrition,4.7,0,0,0,0,0,1,0
"Optimum Nutrition, Gold Standard 100% Whey, Double Rich Chocolate, 5 lbs (2.27 kg)",93.32,18981.0,2270.0,sports-nutrition,4.6,0,0,0,0,0,1,0
"Now Foods, L-Arginine, Double Strength, 1,000 mg, 120 Tablets",25.85,5142.0,0.0,sports-nutrition,4.6,0,0,0,0,0,1,0
"California Gold Nutrition, L-Glutamine Powder, AjiPure, Gluten Free, 16 oz (454 g)",24.89,4707.0,454.0,sports-nutrition,4.6,0,0,0,0,0,1,0
"Sports Research, Omega-3 Fish Oil, Triple Strength, 1,250 mg, 30 Softgels",15.17,23428.0,0.25,sports-nutrition,4.7,0,0,0,0,0,1,0
"ALLMAX Nutrition, Caffeine , 200 mg, 100 Tablets",10.47,3135.0,0.2,sports-nutrition,4.6,0,0,0,0,0,1,0
"Now Foods, L-Glutamine, 500 mg, 120 Veg Capsules",13.85,2448.0,0.5,sports-nutrition,4.7,0,0,0,0,0,1,0
"California Gold Nutrition, BCAA, AjiPure® Branched Chain Amino Acids, 500 mg, 60 Veggie Caps",7.78,1334.0,0.5,sports-nutrition,4.7,0,0,0,0,0,1,0
"Sheila G's, Brownie Brittle, Protein,  Chocolate Chip, 3.25 oz (92 g)",5.76,1150.0,92.0,sports-nutrition,4.4,0,0,0,0,0,1,0
"Muscletech, Essential Series, Platinum 100% Creatine, Unflavored, 14.11 oz (400 g)",17.87,7593.0,400.0,sports-nutrition,4.7,0,0,0,0,0,1,0
"Optimum Nutrition, Micronized Creatine Powder, Unflavored, 1.32 lb (600 g)",35.59,3184.0,600.0,sports-nutrition,4.6,0,0,0,0,0,1,0
"Sports Research, SUPERBA 2 Antarctic Krill Oil with Astaxanthin, 1,000 mg, 60 Softgels",43.62,3397.0,0.0,sports-nutrition,4.5,0,0,0,0,0,1,0
"Now Foods, Caprylic Acid, 600 mg, 100 Softgels",14.76,2669.0,0.6,sports-nutrition,4.7,0,0,0,0,0,1,0
"Naturade, Total Soy, Weight Loss Shake, Chocolate, 1.2 lbs (540 g)",26.82,8775.0,540.0,sports-nutrition,4.4,0,0,0,0,0,1,0
"Quest Nutrition, Tortilla Style Protein Chips, Nacho Cheese, 12 Bags, 1.1 oz (32 g ) Each",50.57,2675.0,32.0,sports-nutrition,4.5,0,0,0,0,0,1,0
"California Gold Nutrition, L-Arginine, AjiPure, 500 mg, 60 Veggie Capsules",7.78,1872.0,0.5,sports-nutrition,4.7,0,0,0,0,0,1,0
"Now Foods, L-Carnitine, 1000 mg, 100 Tablets",48.76,2796.0,1.0,sports-nutrition,4.7,0,0,0,0,0,1,0
"BNRG, Power Crunch Protein Energy Bar, Triple Chocolate, 12 Bars, 1.4 oz (40 g) Each",31.98,3137.0,40.0,sports-nutrition,4.5,0,0,0,0,0,1,0
"Cellucor, C4 Sport, Pre-Workout, Blue Raspberry, 9.5 oz (270 g)",31.1,1035.0,270.0,sports-nutrition,4.6,0,0,0,0,0,1,0
"Quest Nutrition, Tortilla Style Protein Chips, Ranch, 1.1 oz (32 g)",51.15,1211.0,32.0,sports-nutrition,4.5,0,0,0,0,0,1,0
"California Gold Nutrition, HydrationUP, Electrolyte Drink Mix, Variety Pack, 20 Packets, 0.15 oz (4.2 g) Each",10.89,1679.0,4.2,sports-nutrition,4.5,0,0,0,0,0,1,0
"Sports Research, Astaxanthin, Triple Strength, 12 mg, 60 Softgels",32.12,665.0,0.012,sports-nutrition,4.7,0,0,0,0,0,1,0
"21st Century, L-Arginine, 1,000 mg, 100 Tablets",13.86,2305.0,0.0,sports-nutrition,4.6,0,0,0,0,0,1,0
"Now Foods, Sports, Pea Protein, Pure Unflavored, 2 lbs (907 g)",31.02,2450.0,907.0,sports-nutrition,4.3,0,0,0,0,0,1,0
"Doctor's Best, L-Carnitine Fumarate with Biosint Carnitines, 855 mg, 60 Veggie Caps",25.28,5161.0,0.855,sports-nutrition,4.5,0,0,0,0,0,1,0
"Pure Protein, Chocolate Peanut Caramel Bar, 12 Bars, 1.76 oz (50 g) Each",29.68,3007.0,50.0,sports-nutrition,4.5,0,0,0,0,0,1,0
